conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens_context,inset_score,inset_sentiment,matched_words
2047241688775811321,Thu Apr 23 09:10:29 +0000 2026,4,Ambulans dan Damkar Sleman Kena Order Fiktif OJK DIY: Itu Ulah Pinjol Ilegal Lapor Polisi ~SN Klik untuk baca: https://t.co/shEYNxuB2g,2047241688775811321,,,in,,2,2,1,https://x.com/undefined/status/2047241688775811321,23343960,,ambulans dan damkar sleman kena order fiktif ojk diy itu ulah pinjol ilegal lapor polisi sn klik untuk baca,"['ambulans', 'dan', 'damkar', 'sleman', 'kena', 'order', 'fiktif', 'ojk', 'diy', 'itu', 'ulah', 'pinjol', 'ilegal', 'lapor', 'polisi', 'sn', 'klik', 'untuk', 'baca']",-7.0,Negative,5
2047193754910552391,Thu Apr 23 08:09:33 +0000 2026,3,@tempodotco Blokir itu situs2x judol aplikasi pinjol ilegal sama berantas scam dan kejahatan cyber macam penyebaran data secara ilegal dan semacamnya. Bukan hal remeh-temeh kaya gini. Katanya Negara menyertai dan melindungi rakyatnya. Pengalihan isu muluk buk ah.,2047226354345882023,,tempodotco,in,,0,1,1,https://x.com/undefined/status/2047226354345882023,2873462168,,blokir itu situs2x judol aplikasi pinjol ilegal sama berantas scam dan kejahatan cyber macam penyebaran data secara ilegal dan semacamnya bukan_hal remeh temeh kaya gini katanya negara menyertai dan melindungi rakyatnya pengalihan isu muluk buk ah,"['blokir', 'itu', 'situs2x', 'judol', 'aplikasi', 'pinjol', 'ilegal', 'sama', 'berantas', 'scam', 'dan', 'kejahatan', 'cyber', 'macam', 'penyebaran', 'data', 'secara', 'ilegal', 'dan', 'semacamnya', 'bukan hal', 'remeh', 'temeh', 'kaya', 'gini', 'katanya', 'negara', 'menyertai', 'dan', 'melindungi', 'rakyatnya', 'pengalihan', 'isu', 'muluk', 'buk', 'ah']",-18.0,Negative,9
2046910268983373852,Wed Apr 22 12:21:41 +0000 2026,4,@mrtweepsID Capek pake bgt polanya kyk replay molo Tapi ini bukan cuma soal sistem lambat tapi juga kucing ² an antara aturan vs modus yg makin diluar nurul OJK nutup pinjol ilegal tp mereka muncul lagi dgn wajah baru Endingnya bukan cuma soal sistem tp juga balik ke personal,2046927419207266680,,mrtweepsID,in,,0,1,0,https://x.com/undefined/status/2046927419207266680,202977787,,capek pake banget polanya kyk replay molo tapi ini bukan_cuma soal sistem lambat tapi juga kucing ² an antara aturan vs modus yg makin diluar nurul ojk nutup pinjol ilegal tapi mereka muncul lagi dgn wajah baru endingnya bukan_cuma soal sistem tapi juga balik ke personal,"['capek', 'pake', 'banget', 'polanya', 'kyk', 'replay', 'molo', 'tapi', 'ini', 'bukan cuma', 'soal', 'sistem', 'lambat', 'tapi', 'juga', 'kucing', 'an', 'antara', 'aturan', 'vs', 'modus', 'yg', 'makin', 'diluar', 'nurul', 'ojk', 'nutup', 'pinjol', 'ilegal', 'tapi', 'mereka', 'muncul', 'lagi', 'dgn', 'wajah', 'baru', 'endingnya', 'bukan cuma', 'soal', 'sistem', 'tapi', 'juga', 'balik', 'ke', 'personal']",-22.0,Negative,12
2046727198493847627,Wed Apr 22 02:25:01 +0000 2026,1,@edo_rizky21 Halo Kak konsumen yg dirugikan pinjol illegal dapat melaporkan ke Satgas Pemberantasan Aktivitas Keuangan Ilegal (Satgas PASTI) melalui email satgaspasti@ojk.go.id kontak OJK telepon 157. Terima kasih.,2046777264587862406,,edo_rizky21,in,,0,1,0,https://x.com/undefined/status/2046777264587862406,1869673304,,halo kak konsumen yg dirugikan pinjol illegal dapat melaporkan ke satgas pemberantasan aktivitas keuangan ilegal satgas pasti melalui email satgaspasti go id kontak ojk telepon 157 terima kasih,"['halo', 'kak', 'konsumen', 'yg', 'dirugikan', 'pinjol', 'illegal', 'dapat', 'melaporkan', 'ke', 'satgas', 'pemberantasan', 'aktivitas', 'keuangan', 'ilegal', 'satgas', 'pasti', 'melalui', 'email', 'satgaspasti', 'go', 'id', 'kontak', 'ojk', 'telepon', '157', 'terima', 'kasih']",2.0,Positive,7
2046574685043769513,Tue Apr 21 13:00:03 +0000 2026,4,Di Depan Sufmi Dasco BNI Janji Kembalikan Dana Jemaat Gereja Paroki Aek Nabara Rp28 Miliar Paling Cepat Besok Wakil Ketua DPR RI Sufmi Dasco Ahmad menerima audiensi Bendahara Credit Union (CU) Gereja Paroki Aek Nabara Suster Natalia Situmorang dengan Direktur Utama BNI https://t.co/wCyuBUTOVp,2046574685043769513,https://pbs.twimg.com/media/HGbZv3nbIAASbAj.jpg,,in,,1,0,0,https://x.com/undefined/status/2046574685043769513,786549338818224128,,di depan sufmi dasco bni janji kembalikan dana jemaat gereja paroki aek nabara rp28 miliar paling cepat besok wakil ketua dpr ri sufmi dasco ahmad menerima audiensi bendahara credit union cu gereja paroki aek nabara suster natalia situmorang dengan direktur utama bni,"['di', 'depan', 'sufmi', 'dasco', 'bni', 'janji', 'kembalikan', 'dana', 'jemaat', 'gereja', 'paroki', 'aek', 'nabara', 'rp28', 'miliar', 'paling', 'cepat', 'besok', 'wakil', 'ketua', 'dpr', 'ri', 'sufmi', 'dasco', 'ahmad', 'menerima', 'audiensi', 'bendahara', 'credit', 'union', 'cu', 'gereja', 'paroki', 'aek', 'nabara', 'suster', 'natalia', 'situmorang', 'dengan', 'direktur', 'utama', 'bni']",7.0,Positive,4
2046491876069667319,Tue Apr 21 10:24:24 +0000 2026,8,@axonranvier semuanya bisa diakalin kendaraan dipasang GPS ada jasa scanning buat cari dan cabut GPS ada yang pinjol dan gagal bayar ada juga jasa galbay kendaraan gaada STNK? ada jasanya juga dong apalagi ginian pasti pada cari celah ,2046535517538566525,,axonranvier,in,,0,1,0,https://x.com/undefined/status/2046535517538566525,360478293,,semuanya bisa diakalin kendaraan dipasang gps ada jasa scanning buat cari dan cabut gps ada yang pinjol dan gagal bayar ada juga jasa galbay kendaraan gaada stnk ada jasanya juga dong apalagi ginian pasti pada cari celah,"['semuanya', 'bisa', 'diakalin', 'kendaraan', 'dipasang', 'gps', 'ada', 'jasa', 'scanning', 'buat', 'cari', 'dan', 'cabut', 'gps', 'ada', 'yang', 'pinjol', 'dan', 'gagal', 'bayar', 'ada', 'juga', 'jasa', 'galbay', 'kendaraan', 'gaada', 'stnk', 'ada', 'jasanya', 'juga', 'dong', 'apalagi', 'ginian', 'pasti', 'pada', 'cari', 'celah']",-35.0,Negative,18
2046092539070144578,Mon Apr 20 05:04:10 +0000 2026,4,Waspada hoaks dan pinjol ilegal! Bidhumas Polda Kaltim ajak warga melek siber. Kita harus Profesional Lawan Kriminalisme demi ruang digital aman. ️ #BersamaBerantasKejahatan https://t.co/GP0x1UIiGa,2046092539070144578,https://pbs.twimg.com/media/HGUuUhGbEAAmt5v.jpg,,in,,0,2,1,https://x.com/undefined/status/2046092539070144578,1309670084831449088,,waspada hoaks dan pinjol ilegal bidhumas polda kaltim ajak warga melek siber kita harus profesional lawan kriminalisme demi ruang digital aman,"['waspada', 'hoaks', 'dan', 'pinjol', 'ilegal', 'bidhumas', 'polda', 'kaltim', 'ajak', 'warga', 'melek', 'siber', 'kita', 'harus', 'profesional', 'lawan', 'kriminalisme', 'demi', 'ruang', 'digital', 'aman']",-16.0,Negative,6
2046088972506714476,Mon Apr 20 04:50:00 +0000 2026,9,jangan mudah tergiur pinjaman cepat tanpa cek legalitas. pastikan platform terdaftar dan pahami semua syaratnya. dengan edukasi yang tepat kita bisa terhindar dari jeratan pinjol ilegal. Profesional Lawan Kriminalisme #BersamaBerantasKejahatan https://t.co/U8vkURfdrm,2046088972506714476,https://pbs.twimg.com/media/HGUqcxzakAAJbid.jpg,,in,,0,5,6,https://x.com/undefined/status/2046088972506714476,1189801067753562114,,jangan mudah tergiur pinjaman cepat tanpa cek legalitas pastikan platform terdaftar dan pahami semua syaratnya dengan edukasi yang tepat kita bisa terhindar dari jeratan pinjol ilegal profesional lawan kriminalisme,"['jangan', 'mudah', 'tergiur', 'pinjaman', 'cepat', 'tanpa', 'cek', 'legalitas', 'pastikan', 'platform', 'terdaftar', 'dan', 'pahami', 'semua', 'syaratnya', 'dengan', 'edukasi', 'yang', 'tepat', 'kita', 'bisa', 'terhindar', 'dari', 'jeratan', 'pinjol', 'ilegal', 'profesional', 'lawan', 'kriminalisme']",-29.0,Negative,12
2045914556267135128,Sun Apr 19 17:16:56 +0000 2026,3,ngutang / pinjol / paylater malah pada seneng bahkan pamer. berencana gagal bayar pula. sinting. ‍️,2045914556267135128,,,in,,0,1,0,https://x.com/undefined/status/2045914556267135128,1613245033586757633,,ngutang pinjol paylater malah pada seneng bahkan pamer berencana gagal bayar pula sinting,"['ngutang', 'pinjol', 'paylater', 'malah', 'pada', 'seneng', 'bahkan', 'pamer', 'berencana', 'gagal', 'bayar', 'pula', 'sinting']",-19.0,Negative,6
2045511246867481004,Sun Apr 19 13:59:06 +0000 2026,4,@_bbylvna Haloo kak Mostly bbrp pinjol ilegal mau kamu udah bayar juga biasanya akan ditagih lagi kak huhu makanya bbrp banyak yg blg gausah dibayar.. biasanya mereka nerror 2-3mingguan abis itu hening. KECUALI yg legal yah Jd kl mau fokus ke legal aja dulu kakk Aku kebetulan nemu ini https://t.co/NNjZ8zYrfE,2045864770834927882,https://pbs.twimg.com/media/HGRfKrkaAAAhj-w.jpg,_bbylvna,in,,0,1,0,https://x.com/undefined/status/2045864770834927882,2024676727453278208,,haloo kak mostly bbrp pinjol ilegal mau kamu udah bayar juga biasanya akan ditagih lagi kak huhu makanya bbrp banyak yg blg gausah dibayar biasanya mereka nerror 2 3mingguan abis itu hening kecuali yg legal yah jadi kl mau fokus ke legal aja dulu kakk aku kebetulan nemu ini,"['haloo', 'kak', 'mostly', 'bbrp', 'pinjol', 'ilegal', 'mau', 'kamu', 'udah', 'bayar', 'juga', 'biasanya', 'akan', 'ditagih', 'lagi', 'kak', 'huhu', 'makanya', 'bbrp', 'banyak', 'yg', 'blg', 'gausah', 'dibayar', 'biasanya', 'mereka', 'nerror', '3mingguan', 'abis', 'itu', 'hening', 'kecuali', 'yg', 'legal', 'yah', 'jadi', 'kl', 'mau', 'fokus', 'ke', 'legal', 'aja', 'dulu', 'kakk', 'aku', 'kebetulan', 'nemu', 'ini']",-19.0,Negative,15
2045511246867481004,Sun Apr 19 07:32:08 +0000 2026,3,@viana_nezuko @mrtweepsID @Chosultan @huhuhahihihiks @mrcorleoneeeeee @Infernnnooo Pake pinjol ilegal bukan kak? Udah banyak bgt yg kayak gini... semangat ya kakk! Insya Allah nanti kita jadi debt free yaa lunas semua2nyaa!,2045767388927500463,,viana_nezuko,in,,0,1,0,https://x.com/undefined/status/2045767388927500463,2024676727453278208,,pake pinjol ilegal bukan_kak udah banyak banget yg kayak gini semangat ya kakk insya allah nanti kita jadi debt free yaa lunas semua2nyaa,"['pake', 'pinjol', 'ilegal', 'bukan kak', 'udah', 'banyak', 'banget', 'yg', 'kayak', 'gini', 'semangat', 'ya', 'kakk', 'insya', 'allah', 'nanti', 'kita', 'jadi', 'debt', 'free', 'yaa', 'lunas', 'semua2nyaa']",2.0,Positive,9
2045723130975703095,Sun Apr 19 04:36:16 +0000 2026,0,Jangan Sengaja Gagal Bayar Pinjol Risiko Besar Mengintai https://t.co/GyunmhJ83l,2045723130975703095,,,in,,0,0,0,https://x.com/undefined/status/2045723130975703095,847372542830444544,,jangan sengaja gagal bayar pinjol risiko besar mengintai,"['jangan', 'sengaja', 'gagal', 'bayar', 'pinjol', 'risiko', 'besar', 'mengintai']",-17.0,Negative,6
2045196862362452474,Fri Apr 17 17:45:04 +0000 2026,115,Awalnya kaget liat judul Tapi setelah dibaca sampai selesai isinya justru relevan dengan kondisi yang sudah lama terjadi. Risiko saat pengguna pinjol gagal bayar bukan hal baru. Pola penagihan yang keras sudah diketahui publik bahkan oleh DPR kepolisian dan otoritas,2045196862362452474,,,in,,0,7,18,https://x.com/undefined/status/2045196862362452474,155157511,,awalnya kaget liat judul tapi setelah dibaca sampai selesai isinya justru relevan dengan kondisi yang sudah lama terjadi risiko saat pengguna pinjol gagal bayar bukan_hal baru pola penagihan yang keras sudah diketahui publik bahkan oleh dpr kepolisian dan otoritas,"['awalnya', 'kaget', 'liat', 'judul', 'tapi', 'setelah', 'dibaca', 'sampai', 'selesai', 'isinya', 'justru', 'relevan', 'dengan', 'kondisi', 'yang', 'sudah', 'lama', 'terjadi', 'risiko', 'saat', 'pengguna', 'pinjol', 'gagal', 'bayar', 'bukan hal', 'baru', 'pola', 'penagihan', 'yang', 'keras', 'sudah', 'diketahui', 'publik', 'bahkan', 'oleh', 'dpr', 'kepolisian', 'dan', 'otoritas']",-31.0,Negative,16
2044961292092326273,Fri Apr 17 02:09:00 +0000 2026,10,Mau tau aplikasi pinjol yang lo pake legal atau ilegal? Chat OJK di WhatsApp: +62 811-5715-7157 → Chat apa aja yang balas bot → Pilih Menu Utama → Pilih Cek Legalitas → Ketik nama aplikasi-nya → Langsung dapet jawaban legal atau ilegal 1 menit. Gratis. Langsung dari,2044961292092326273,,,in,,0,0,1,https://x.com/undefined/status/2044961292092326273,2910013256,,mau tau aplikasi pinjol yang lo pake legal atau ilegal chat ojk di whatsapp 62 811 5715 7157 chat apa aja yang balas bot pilih menu utama pilih cek legalitas ketik nama aplikasi nya langsung dapet jawaban legal atau ilegal 1 menit gratis langsung dari,"['mau', 'tau', 'aplikasi', 'pinjol', 'yang', 'lo', 'pake', 'legal', 'atau', 'ilegal', 'chat', 'ojk', 'di', 'whatsapp', '62', '811', '5715', '7157', 'chat', 'apa', 'aja', 'yang', 'balas', 'bot', 'pilih', 'menu', 'utama', 'pilih', 'cek', 'legalitas', 'ketik', 'nama', 'aplikasi', 'nya', 'langsung', 'dapet', 'jawaban', 'legal', 'atau', 'ilegal', 'menit', 'gratis', 'langsung', 'dari']",-31.0,Negative,22
2044719596863901940,Thu Apr 16 10:08:35 +0000 2026,15,Darurat pinjol bukan cuma di Indonesia tapi juga Amerika Serikat. Bedanya di Amerika disebutnya BNPL atau Buy Now Pay Later dan sekarang udah masuk tahap krisis. Sekitar 47% pengguna BNPL telat bayar cicilan dalam setahun terakhir. Naik +6% dari 2025 dan +13% dibanding 2 https://t.co/UvRsh4yx1d,2044719596863901940,https://pbs.twimg.com/media/HGBMkVRbsAAVs0g.jpg,,in,,0,6,0,https://x.com/undefined/status/2044719596863901940,41605719,,darurat pinjol bukan_cuma di indonesia tapi juga amerika serikat bedanya di amerika disebutnya bnpl atau buy now pay later dan sekarang udah masuk tahap krisis sekitar 47 pengguna bnpl telat bayar cicilan dalam setahun terakhir naik 6 dari 2025 dan 13 dibanding 2,"['darurat', 'pinjol', 'bukan cuma', 'di', 'indonesia', 'tapi', 'juga', 'amerika', 'serikat', 'bedanya', 'di', 'amerika', 'disebutnya', 'bnpl', 'atau', 'buy', 'now', 'pay', 'later', 'dan', 'sekarang', 'udah', 'masuk', 'tahap', 'krisis', 'sekitar', '47', 'pengguna', 'bnpl', 'telat', 'bayar', 'cicilan', 'dalam', 'setahun', 'terakhir', 'naik', 'dari', '2025', 'dan', '13', 'dibanding']",-17.0,Negative,9
2044314904950358048,Wed Apr 15 12:56:56 +0000 2026,20,@empty__core dulu awal covid gali tutup lubang duit pinjol sampe deket dan kerjasama ama analis pinjol ilegal untuk cari nasabah galbay sharing profit bagi 3 gue - analis - nasabah pinjol ilegal yang ownernya orang china dan india. sebulan bisa terima 100jt-an. ,2044399575054922177,,empty__core,in,,0,2,0,https://x.com/undefined/status/2044399575054922177,1718911656418533376,,dulu awal covid gali tutup lubang duit pinjol sampe deket dan kerjasama ama analis pinjol ilegal untuk cari nasabah galbay sharing profit bagi 3 gue analis nasabah pinjol ilegal yang ownernya orang china dan india sebulan bisa terima 100jt an,"['dulu', 'awal', 'covid', 'gali', 'tutup', 'lubang', 'duit', 'pinjol', 'sampe', 'deket', 'dan', 'kerjasama', 'ama', 'analis', 'pinjol', 'ilegal', 'untuk', 'cari', 'nasabah', 'galbay', 'sharing', 'profit', 'bagi', 'gue', 'analis', 'nasabah', 'pinjol', 'ilegal', 'yang', 'ownernya', 'orang', 'china', 'dan', 'india', 'sebulan', 'bisa', 'terima', '100jt', 'an']",-3.0,Negative,13
2044394973412643078,Wed Apr 15 12:45:19 +0000 2026,11,@mrtweepsID Lah intinya kembali lagi ke kartu kredit &amp; Pinjaman Bank itu lebih baik dulu pas awal² ada pinjol di Indonesia gak ada yg pda terjerat apalagi smpe bundir. Tapi semenjak pinjol makin menjamur di tahun 2019 ke atas apalagi jaman² covid makin banyak pula org² / nasabah yg pda,2044396650190557668,,mrtweepsID,in,,0,1,2,https://x.com/undefined/status/2044396650190557668,1115730044939165696,,lah intinya kembali lagi ke kartu kredit amp pinjaman bank itu lebih baik dulu pas awal² ada pinjol di indonesia tidak_ada yg pda terjerat apalagi smpe bundir tapi semenjak pinjol makin menjamur di tahun 2019 ke atas apalagi jaman² covid makin banyak pula org² nasabah yg pda,"['lah', 'intinya', 'kembali', 'lagi', 'ke', 'kartu', 'kredit', 'amp', 'pinjaman', 'bank', 'itu', 'lebih', 'baik', 'dulu', 'pas', 'awal²', 'ada', 'pinjol', 'di', 'indonesia', 'tidak ada', 'yg', 'pda', 'terjerat', 'apalagi', 'smpe', 'bundir', 'tapi', 'semenjak', 'pinjol', 'makin', 'menjamur', 'di', 'tahun', '2019', 'ke', 'atas', 'apalagi', 'jaman²', 'covid', 'makin', 'banyak', 'pula', 'org²', 'nasabah', 'yg', 'pda']",-4.0,Negative,11
2043979228195237983,Tue Apr 14 09:16:44 +0000 2026,14,@mrtweepsID Jujur aku heran dgan org2 yg memandang org2 yg gagal bayar / tunda bayar pinjol2 yg gk ada FC lapangannya di anggap seperti aib yg sangat2 aib pdhal di luaran sana? banyak penipu dari arisan bodong hingga kerugian milyaran rupiah galbay nyicil kpr rumah galbay permanen,2043981773889995237,,mrtweepsID,in,,0,2,5,https://x.com/undefined/status/2043981773889995237,1115730044939165696,,jujur aku heran dgan org2 yg memandang org2 yg gagal bayar tunda bayar pinjol2 yg tidak_ada fc lapangannya di anggap seperti aib yg sangat2 aib pdhal di luaran sana banyak penipu dari arisan bodong hingga kerugian milyaran rupiah galbay nyicil kpr rumah galbay permanen,"['jujur', 'aku', 'heran', 'dgan', 'org2', 'yg', 'memandang', 'org2', 'yg', 'gagal', 'bayar', 'tunda', 'bayar', 'pinjol2', 'yg', 'tidak ada', 'fc', 'lapangannya', 'di', 'anggap', 'seperti', 'aib', 'yg', 'sangat2', 'aib', 'pdhal', 'di', 'luaran', 'sana', 'banyak', 'penipu', 'dari', 'arisan', 'bodong', 'hingga', 'kerugian', 'milyaran', 'rupiah', 'galbay', 'nyicil', 'kpr', 'rumah', 'galbay', 'permanen']",-37.0,Negative,16
2043934775296307245,Tue Apr 14 08:52:48 +0000 2026,3,@LambeSahamjja Biasanya yg gini komunitas pemburu pinjol ilegal. Jadi mereka gak takut kena bi cek karena udah tahu emang gak akan kena. Biarin aja sih hitung-hitung bantuin polisi membasmi pinjol ilegal,2043975748663554383,,LambeSahamjja,in,,0,2,0,https://x.com/undefined/status/2043975748663554383,1803347096126496768,,biasanya yg gini komunitas pemburu pinjol ilegal jadi mereka tidak_takut kena bi cek karena udah tahu emang tidak_akan kena biarin aja sih hitung hitung bantuin polisi membasmi pinjol ilegal,"['biasanya', 'yg', 'gini', 'komunitas', 'pemburu', 'pinjol', 'ilegal', 'jadi', 'mereka', 'tidak takut', 'kena', 'bi', 'cek', 'karena', 'udah', 'tahu', 'emang', 'tidak akan', 'kena', 'biarin', 'aja', 'sih', 'hitung', 'hitung', 'bantuin', 'polisi', 'membasmi', 'pinjol', 'ilegal']",-29.0,Negative,14
2043899844180521210,Tue Apr 14 03:51:11 +0000 2026,7,Ngomong-ngomong LEAK yang lagi rame ni aku kasih info kebocoran data yang sudah ada sejak 2023-2026 yang tercatat dalam berita. 3 tahun terakhir Indonesia jadi salah satu negara dengan kasus kebocoran data terparah di dunia. 2023 TAHUN KEKACAUAN ️ Dukcapil https://t.co/BUA8SfMK1k,2043899844180521210,https://pbs.twimg.com/media/HF1j8HaasAI2_pS.jpg,,in,,1,2,5,https://x.com/undefined/status/2043899844180521210,69491077,,ngomong ngomong leak yang lagi rame ni aku kasih info kebocoran data yang sudah ada sejak 2023 2026 yang tercatat dalam berita 3 tahun terakhir indonesia jadi salah satu negara dengan kasus kebocoran data terparah di dunia 2023 tahun kekacauan dukcapil,"['ngomong', 'ngomong', 'leak', 'yang', 'lagi', 'rame', 'ni', 'aku', 'kasih', 'info', 'kebocoran', 'data', 'yang', 'sudah', 'ada', 'sejak', '2023', '2026', 'yang', 'tercatat', 'dalam', 'berita', 'tahun', 'terakhir', 'indonesia', 'jadi', 'salah', 'satu', 'negara', 'dengan', 'kasus', 'kebocoran', 'data', 'terparah', 'di', 'dunia', '2023', 'tahun', 'kekacauan', 'dukcapil']",-50.0,Negative,19
2043683195644944815,Mon Apr 13 13:30:18 +0000 2026,2,Meskipun pinjol berskala mikro dampaknya makro. Studi World Bank menunjukkan bahwa peminjam yang memulai dari pinjol digital memiliki tingkat gagal bayar 5-7 poin persentase lebih tinggi dibandingkan peminjam konvensional . Jika gagal bayar massal terjadi BPS akan mencatat,2043683195644944815,,,in,,0,1,1,https://x.com/undefined/status/2043683195644944815,1420544991437344770,,meskipun pinjol berskala mikro dampaknya makro studi world bank menunjukkan bahwa peminjam yang memulai dari pinjol digital memiliki tingkat gagal bayar 5 7 poin persentase lebih tinggi dibandingkan peminjam konvensional jika gagal bayar massal terjadi bps akan mencatat,"['meskipun', 'pinjol', 'berskala', 'mikro', 'dampaknya', 'makro', 'studi', 'world', 'bank', 'menunjukkan', 'bahwa', 'peminjam', 'yang', 'memulai', 'dari', 'pinjol', 'digital', 'memiliki', 'tingkat', 'gagal', 'bayar', 'poin', 'persentase', 'lebih', 'tinggi', 'dibandingkan', 'peminjam', 'konvensional', 'jika', 'gagal', 'bayar', 'massal', 'terjadi', 'bps', 'akan', 'mencatat']",-21.0,Negative,15
2043176505484996694,Sun Apr 12 17:13:26 +0000 2026,5,@TradingDiary2 Jir kaget liat bunga 19% Dah kayak pinjol ilegal aja,2043376960886509916,,TradingDiary2,in,,0,0,0,https://x.com/undefined/status/2043376960886509916,1942519347848830977,,jir kaget liat bunga 19 dah kayak pinjol ilegal aja,"['jir', 'kaget', 'liat', 'bunga', '19', 'dah', 'kayak', 'pinjol', 'ilegal', 'aja']",-15.0,Negative,7
2043163274431402212,Sun Apr 12 03:12:55 +0000 2026,18,@indepenSumatera Judol pinjol ilegal noh musnahin,2043165437832438024,,indepenSumatera,tl,,0,1,2,https://x.com/undefined/status/2043165437832438024,1959701720537452544,,judol pinjol ilegal noh musnahin,"['judol', 'pinjol', 'ilegal', 'noh', 'musnahin']",0.0,Neutral,0
2042911718666379454,Sat Apr 11 10:29:46 +0000 2026,7,Minjar juga pernah bahas yg bisnis doi gagal bayar pinjol 2M sampe dapet gugatan dari PKPU,2042912986533367853,,belajarlagiHQ,in,,0,0,0,https://x.com/undefined/status/2042912986533367853,1428049339981520904,,minjar juga pernah bahas yg bisnis doi gagal bayar pinjol 2m sampe dapet gugatan dari pkpu,"['minjar', 'juga', 'pernah', 'bahas', 'yg', 'bisnis', 'doi', 'gagal', 'bayar', 'pinjol', '2m', 'sampe', 'dapet', 'gugatan', 'dari', 'pkpu']",-11.0,Negative,8
2042540439102984319,Sat Apr 11 00:49:05 +0000 2026,2,@bgkiting Nggak ada yg nyantumin nomormu itu penagihan sudah keluar dari kontak darurat biasanya pinjol ilegal,2042766852812870112,,bgkiting,in,,0,0,0,https://x.com/undefined/status/2042766852812870112,282045973,,tidak_ada yg nyantumin nomormu itu penagihan sudah keluar dari kontak darurat biasanya pinjol ilegal,"['tidak ada', 'yg', 'nyantumin', 'nomormu', 'itu', 'penagihan', 'sudah', 'keluar', 'dari', 'kontak', 'darurat', 'biasanya', 'pinjol', 'ilegal']",-18.0,Negative,6
2042067825507102830,Thu Apr 09 02:31:24 +0000 2026,4,Hati-hati ya pinjol ilegal itu bukan solusi malah bikin masalah baru! Yuk lebih bijak pilih layanan keuangan biar hidup tetap tenang tanpa drama #Indosakupindar #sipalingfintech #fintech #layanankeuangan #AFPI #realityshow #Pindar #tranding #POV #edukasifinansial https://t.co/RR2nc2tptl,2042067825507102830,https://pbs.twimg.com/amplify_video_thumb/2042067639019958274/img/bbFI8CG3afot1hIn.jpg,,in,,0,0,0,https://x.com/undefined/status/2042067825507102830,1822223392973467648,,hati hati ya pinjol ilegal itu bukan_solusi malah bikin masalah baru yuk lebih bijak pilih layanan keuangan biar hidup tetap tenang tanpa drama,"['hati', 'hati', 'ya', 'pinjol', 'ilegal', 'itu', 'bukan solusi', 'malah', 'bikin', 'masalah', 'baru', 'yuk', 'lebih', 'bijak', 'pilih', 'layanan', 'keuangan', 'biar', 'hidup', 'tetap', 'tenang', 'tanpa', 'drama']",-13.0,Negative,15
2041824755821769105,Wed Apr 08 10:25:31 +0000 2026,2,OJK Blokir Ratusan Situs Pinjol Ilegal per Maret 2026 karena Berpotensi Rugikan Masyarakat ~TR Klik untuk baca: https://t.co/WEU3D58TBg,2041824755821769105,,,in,,0,1,6,https://x.com/undefined/status/2041824755821769105,23343960,,ojk blokir ratusan situs pinjol ilegal per maret 2026 karena berpotensi rugikan masyarakat tr klik untuk baca,"['ojk', 'blokir', 'ratusan', 'situs', 'pinjol', 'ilegal', 'per', 'maret', '2026', 'karena', 'berpotensi', 'rugikan', 'masyarakat', 'tr', 'klik', 'untuk', 'baca']",-7.0,Negative,3
2041749906931773539,Wed Apr 08 05:32:31 +0000 2026,3,sebenernya ini kebodohan gue sendiri yang udah buntu bgt sm pinjol jadi gue pake joki dia buat galbay di ilegal trus di pertengahan sesi dia nawarin gue buat pake duit suaminya (katanya) senilai 20jt dan bodohnya gue percaya aja padahal blmpernah ketemu akhirnya gue tf 2jt tuh https://t.co/gll8rMAnqK,2041751018485248081,https://pbs.twimg.com/media/HFXBtoUa8AEvLNH.jpg,cl0udbread21,in,,2,3,1,https://x.com/undefined/status/2041751018485248081,1596859491659628544,,sebenernya ini kebodohan gue sendiri yang udah buntu banget sm pinjol jadi gue pake joki dia buat galbay di ilegal trus di pertengahan sesi dia nawarin gue buat pake duit suaminya katanya senilai 20jt dan bodohnya gue percaya aja padahal blmpernah ketemu akhirnya gue tf 2jt tuh,"['sebenernya', 'ini', 'kebodohan', 'gue', 'sendiri', 'yang', 'udah', 'buntu', 'banget', 'sm', 'pinjol', 'jadi', 'gue', 'pake', 'joki', 'dia', 'buat', 'galbay', 'di', 'ilegal', 'trus', 'di', 'pertengahan', 'sesi', 'dia', 'nawarin', 'gue', 'buat', 'pake', 'duit', 'suaminya', 'katanya', 'senilai', '20jt', 'dan', 'bodohnya', 'gue', 'percaya', 'aja', 'padahal', 'blmpernah', 'ketemu', 'akhirnya', 'gue', 'tf', '2jt', 'tuh']",-17.0,Negative,15
