username,full_text,clean_text,dominant_topic,topic_label,topic_prob,prob_topik_0,prob_topik_1
,#SiaranPersSatgasPasti Satuan Tugas Pemberantasan Aktivitas Keuangan Ilegal (Satgas PASTI) terus memperkuat upaya pemberantasan aktivitas keuangan ilegal serta penanganan penipuan transaksi keuangan sebagai bagian dari upaya pelindungan konsumen dan masyarakat. Dari 1 Januari https://t.co/5L7nIhJwVW,satuan tugas pemberantasan aktivitas keuangan ilegal satgas pasti terus memperkuat upaya pemberantasan aktivitas keuangan ilegal serta penanganan penipuan transaksi keuangan sebagai bagian dari upaya pelindungan konsumen dan masyarakat dari 1 januari,1,Keluhan korban nyata,0.9661207922528531,0.03387920774714701,0.9661207922528531
,@zalkad Iya pinjaman online ilegal masih banyak tuh ditoktok.. katanya sudah tutup 951 pinjol ilegal diberita..,iya pinjaman online ilegal masih banyak tuh ditoktok katanya sudah tutup 951 pinjol ilegal diberita,1,Keluhan korban nyata,0.5367465686552491,0.46325343134475105,0.5367465686552491
,Hati-Hati! Modus Pinjol Ilegal Ini Bisa Bikin Rekening Jebol Baca selengkapnya di atau download app CNBC Indonesia di AppStore dan PlayStore! https://t.co/YXAVgxNPS8,hati hati modus pinjol ilegal ini bisa bikin rekening jebol baca selengkapnya di atau download app cnbc indonesia di appstore dan playstore,1,Keluhan korban nyata,0.9547899306983184,0.04521006930168158,0.9547899306983184
,GOTO itu bisa laba karena ada servis pinjol. Bukan sesuatu yang patut dibanggakan Apalagi kalau ekonomi makin sulit pinjol makin berisiko gagal bayar. Btw ini salah satu indikasi ga baik juga jika makin banyak perusahaan-perusahaan yang laba gara2 pinjol bukan ke bisnis yang,goto itu bisa laba karena ada servis pinjol bukan_sesuatu yang patut dibanggakan apalagi kalau ekonomi makin sulit pinjol makin berisiko gagal bayar btw ini salah satu indikasi tidak_baik juga jika makin banyak perusahaan perusahaan yang laba gara2 pinjol bukan_ke bisnis yang,0,Promosi/bot Pinjol,0.6751192556602453,0.6751192556602453,0.3248807443397546
,@ojkindonesia Lihat ini min. Repayment cuma diberi waktu 10 hari utk melunasi. Indosaku menggunakan skema tadpole dlm menjalankan bisnisnya dimana itu tidak ada bedanya dengan pinjol ilegal. Tolong hapus/ bubarkan pinjol seperti ini min! https://t.co/1nCR6VQwXi,lihat ini min repayment cuma diberi waktu 10 hari utk melunasi indosaku menggunakan skema tadpole dlm menjalankan bisnisnya dimana itu tidak_ada bedanya dengan pinjol ilegal tolong hapus bubarkan pinjol seperti ini min,0,Promosi/bot Pinjol,0.5377800324082832,0.5377800324082832,0.46221996759171685
,@Risristidf @darderdor_100x Kak masalahnya ni ada yg kejebak pinjol ilegal pas ngajuin itu tertera pinjaman dan bunga sekian tp pas udh cair tagihannya beda lg bunganya gede gk masuk akal trs tenornya singkat Pokonya ga sesuai perjanjian pas ngajuin Makanya banyak yg galbay gr2 pinjol ile laknat ky gn,kak masalahnya ni ada yg kejebak pinjol ilegal pas ngajuin itu tertera pinjaman dan bunga sekian tapi pas sudah cair tagihannya beda lagi bunganya gede tidak_masuk akal trs tenornya singkat pokonya tidak_sesuai perjanjian pas ngajuin makanya banyak yg galbay gr2 pinjol ile laknat ky gn,0,Promosi/bot Pinjol,0.8860016655020347,0.8860016655020347,0.1139983344979653
,@darderdor_100x yg gini biasanya pinjol ilegal namanya juga ilegal jadi transaksinya ga ada pengawasan ojk. sulit bgt ya buat pemerintah basmi pinjol dan judol ini pdhal jelas jelas menyengsarakan rakyat apa karena satu hobi ya sama pemerintah sama sama suka mneyiksa rakyat,yg gini biasanya pinjol ilegal namanya juga ilegal jadi transaksinya tidak_ada pengawasan ojk sulit banget ya buat pemerintah basmi pinjol dan judol ini pdhal jelas jelas menyengsarakan rakyat apa karena satu hobi ya sama pemerintah sama sama suka mneyiksa rakyat,0,Promosi/bot Pinjol,0.5149051403769703,0.5149051403769703,0.4850948596230297
,@bahayabahadur @darderdor_100x bisa bersih statusnya 2-3 tahun biasanya akan write-off tapi kalau udah sampe 5 tahun itu akan hilang. dan kalau pinjol ilegal itu ga kecatet di credit scoring karena mereka ga punya akses kesitu dan yg punya akses bisa cek ya individu langsung atau perusahaan keuangan yg legal,bisa bersih statusnya 2 3 tahun biasanya akan write off tapi kalau udah sampe 5 tahun itu akan hilang dan kalau pinjol ilegal itu tidak_kecatet di credit scoring karena mereka tidak_punya akses kesitu dan yg punya akses bisa cek ya individu langsung atau perusahaan keuangan yg legal,0,Promosi/bot Pinjol,0.9001704290306887,0.9001704290306887,0.09982957096931125
,@darderdor_100x Pinjol legal emang nyebar data juga ya? Kirain pinjol ilegal doang ,pinjol legal emang nyebar data juga ya kirain pinjol ilegal doang,0,Promosi/bot Pinjol,0.9419745288809411,0.9419745288809411,0.05802547111905886
,@jondhez SMS jadi sarang iklan pinjol karena: Data pribadi sering bocor → pinjol (legal/ilegal) manfaatkan buat kirim SMS massal murah &amp; langsung ke HP. Regulasi OJK ada tapi penegakan lemah. Familiar bgt ya,sms jadi sarang iklan pinjol karena data pribadi sering bocor pinjol legal ilegal manfaatkan buat kirim sms massal murah amp langsung ke hp regulasi ojk ada tapi penegakan lemah familiar banget ya,0,Promosi/bot Pinjol,0.9646658821962196,0.9646658821962196,0.03533411780378036
,Sudah lebih dari 2x24 jam sejak viralnya kasus DC pinjol yang meneror Damkar. Hingga kini belum ada klarifikasi resmi maupun perkembangan pemberitaan terkait dugaan teror tersebut. Bahkan pernyataan dari OJK DIY yang menyebut pelaku teror terhadap Damkar dan ambulans berasal,sudah lebih dari 2x24 jam sejak viralnya kasus dc pinjol yang meneror damkar hingga kini belum ada klarifikasi resmi maupun perkembangan pemberitaan terkait dugaan teror tersebut bahkan pernyataan dari ojk diy yang menyebut pelaku teror terhadap damkar dan ambulans berasal,0,Promosi/bot Pinjol,0.7115356460948736,0.7115356460948736,0.2884643539051265
,@faizcazika @hnldbus @ojkindonesia Pernah ada kok yg nge email soal mereka di doxxing sm pinjol ilegal. Malah kita disuruh hati2 aja dan make sure jgn smp minjem di ilegal wkwkwk tp aplikasi / perusahaannya dibiarinin aja,pernah ada kok yg nge email soal mereka di doxxing sm pinjol ilegal malah kita disuruh hati2 aja dan make sure jgn smp minjem di ilegal wkwkwk tapi aplikasi perusahaannya dibiarinin aja,0,Promosi/bot Pinjol,0.9625247788674294,0.9625247788674294,0.03747522113257051
,@bismillahyuk_ Pinjol adalah adiknya judol ga sih banyak orang pinjol ilegal buat cari duit buat judol dah gilak semua,pinjol adalah adiknya judol tidak_sih banyak orang pinjol ilegal buat cari duit buat judol dah gilak semua,0,Promosi/bot Pinjol,0.5848705825875093,0.5848705825875093,0.41512941741249065
,@KonspirasiID_ @prabowo @gibran_tweet @setkabgoid @KemensetnegRI @Gerindra @psi_id @garudatvnews @Golkar5 Emang dasarnya rakyatnya juga suka yg ilegal. Klo udah tau pemerintahnya gabecus mending gausah dipake sok²an ngomong berantas pinjol tapi galbay.,emang dasarnya rakyatnya juga suka yg ilegal klo udah tau pemerintahnya gabecus mending gausah dipake sok²an ngomong berantas pinjol tapi galbay,0,Promosi/bot Pinjol,0.9582837208735198,0.9582837208735198,0.04171627912648021
,@Makaryo0 Jangankan bank minjemin orang dg kemampuan ngembaliin zonk aja kudu hati2. Banyakqn yg culas liat aja pinjol bykn yg niat gagal bayar gali lobang tutup lobang,jangankan bank minjemin orang dg kemampuan ngembaliin zonk aja kudu hati2 banyakqn yg culas liat aja pinjol bykn yg niat gagal bayar gali lobang tutup lobang,0,Promosi/bot Pinjol,0.9522571991213363,0.9522571991213363,0.04774280087866371
,@KonspirasiID_ @prabowo @gibran_tweet @setkabgoid @KemensetnegRI @Gerindra @psi_id @garudatvnews @Golkar5 Dan @ojkindonesia sebelumnya telah terang2an berbohong kalau pelakunya dari pinjol Ilegal. Udah di sogok berapa kalian para pejabat @ojkindonesia ??,dan sebelumnya telah terang2an berbohong kalau pelakunya dari pinjol ilegal udah di sogok berapa kalian para pejabat,0,Promosi/bot Pinjol,0.9126430555869267,0.9126430555869267,0.08735694441307319
,Min kasus debt collector rame lho.. sampe OJK DIY ngasi statement salah dikasus teror damkar sleman kemarin. Bilangnya itu teror pinjol ilegal.. eyh yang ketangkep DC pinjol dari PT. TIN untuk pinjol indosaku. Katanyanya diawasi OJK buktinya apa? https://t.co/TGH314DnBf,min kasus debt collector rame lho sampe ojk diy ngasi statement salah dikasus teror damkar sleman kemarin bilangnya itu teror pinjol ilegal eyh yang ketangkep dc pinjol dari pt tin untuk pinjol indosaku katanyanya diawasi ojk buktinya apa,0,Promosi/bot Pinjol,0.7664029211697321,0.7664029211697321,0.23359707883026787
,@yanqhs2 Nanti dilindungi ojk abis itu itu mah pinjol ilegal ️️️,nanti dilindungi ojk abis itu itu mah pinjol ilegal,0,Promosi/bot Pinjol,0.9310375323472793,0.9310375323472793,0.0689624676527208
,@hnldbus @ojkindonesia pinjol mau ilegal mau legal terornya sama yg beda klo legal lagi teror nasabah dia ga nyebutin nama aplikasinya.,pinjol mau ilegal mau legal terornya sama yg beda klo legal lagi teror nasabah dia tidak_nyebutin nama aplikasinya,0,Promosi/bot Pinjol,0.961607677612844,0.961607677612844,0.03839232238715595
,@bismillahyuk_ Kemarin ada buzzernya mampir kalo bilang ini ulah pinjol ilegal,kemarin ada buzzernya mampir kalo bilang ini ulah pinjol ilegal,0,Promosi/bot Pinjol,0.9171608085456944,0.9171608085456944,0.08283919145430561
, Kata OJK DIY Itu ulah pinjol ilegal?! Bermain-main kah? Atau pura-pura tidak tahu? Atau bagaimana? Everyone watching your statement!,kata ojk diy itu ulah pinjol ilegal bermain main kah atau pura pura tidak_tahu atau bagaimana everyone watching your statement,0,Promosi/bot Pinjol,0.8085283392005553,0.8085283392005553,0.1914716607994447
,Woi @ojkindonesia BANGSAT lo liat nih Pinjol ilegal bukan? Jangan pengecut ngaku aja kalo banyak kasus perusahaan pinjol itu adalah pinjol legal tapi kalian kebanyakan makan duit setoran pinjol jadi buat kebohongan besar seakan2 semua kasus itu dari yang ilegal. Bangsat! https://t.co/czdIrJ3TjH,woi bangsat lo liat nih pinjol ilegal bukan_jangan pengecut ngaku aja kalo banyak kasus perusahaan pinjol itu adalah pinjol legal tapi kalian kebanyakan makan duit setoran pinjol jadi buat kebohongan besar seakan2 semua kasus itu dari yang ilegal bangsat,0,Promosi/bot Pinjol,0.9781399533384169,0.9781399533384169,0.02186004666158314
,@dhemit_is_back Udah merantau jauh2 tinggalkan jamoung halaman malah kerja jd DC.cari kerjaan yg lain bro. Jd server resto ojol OB perusahaan jauh lbh baik n hidup tenang. DC pinjol DC motor itu harus dibasmi rata2 ilegal itu udah banyak yg jd korban.,udah merantau jauh2 tinggalkan jamoung halaman malah kerja jadi dc cari kerjaan yg lain bro jadi server resto ojol ob perusahaan jauh lbh baik n hidup tenang dc pinjol dc motor itu harus dibasmi rata2 ilegal itu udah banyak yg jadi korban,0,Promosi/bot Pinjol,0.9712138030717883,0.9712138030717883,0.028786196928211664
,orang pada ngapa ya berani bgt ambil pinjol ilegal tapi galbay,orang pada ngapa ya berani banget ambil pinjol ilegal tapi galbay,0,Promosi/bot Pinjol,0.9423502440148501,0.9423502440148501,0.05764975598514991
,@kol5_story Bikin investigasi belum langung nuduh itu ulah pinjol ilegal. @KPK_RI gak punya nyali nih buat investigasi pejabat @ojkindonesia ?? Tangkepan besar tuh.,bikin investigasi belum langung nuduh itu ulah pinjol ilegal tidak_punya nyali nih buat investigasi pejabat tangkepan besar tuh,0,Promosi/bot Pinjol,0.9441708223315352,0.9441708223315352,0.05582917766846484
,Percayalah! Sengaja Gagal Bayar Pinjol Bawa Petaka-Senjata Makan Tuan https://t.co/zAEWJntipn,percayalah sengaja gagal bayar pinjol bawa petaka senjata makan tuan,0,Promosi/bot Pinjol,0.8815642858833629,0.8815642858833629,0.11843571411663711
,Kenapa selama ini OJK terkesan tumpul &amp; jadi pajangan doang dlm masalah pinjol ini baik legal maupun ilegal? OJK ada di posisi sulit pak. Mereka terikat pada agenda financial inclusion yg dipromosi oleh lembaga keuangan global (sprti World Bank &amp; IFC).,kenapa selama ini ojk terkesan tumpul amp jadi pajangan doang dlm masalah pinjol ini baik legal maupun ilegal ojk ada di posisi sulit pak mereka terikat pada agenda financial inclusion yg dipromosi oleh lembaga keuangan global sprti world bank amp ifc,0,Promosi/bot Pinjol,0.5940851032631184,0.5940851032631184,0.40591489673688175
,kiriman dm. aplikasi indosaku ktl teror kalian makin menjadi jadi ya kentot. kalian udah keluar kondar ke ortunya dan ngebikin bapak dia sakit. teror kalian kayak pinjol ilegal ya anak anak haram gua doain dcdc kalian nasib nya sama kayak yg dc damkar itu wkwk aplikasi sampah https://t.co/prQOLfe12z,kiriman dm aplikasi indosaku ktl teror kalian makin menjadi jadi ya kentot kalian udah keluar kondar ke ortunya dan ngebikin bapak dia sakit teror kalian kayak pinjol ilegal ya anak anak haram gua doain dcdc kalian nasib nya sama kayak yg dc damkar itu wkwk aplikasi sampah,0,Promosi/bot Pinjol,0.9257376846499814,0.9257376846499814,0.0742623153500186
,OJK YAKIN banget langsung sebut itu ulah Pinjol Ilegal.. Kalau ternyata faktanya Pinjol Legal dikasi sanksi gak nih? ,ojk yakin banget langsung sebut itu ulah pinjol ilegal kalau ternyata faktanya pinjol legal dikasi sanksi tidak_nih,0,Promosi/bot Pinjol,0.9428187628176581,0.9428187628176581,0.05718123718234193
,@bismillahyuk_ Bagaimana jika saya berpendapat bahwa akar masalah dari fenomena pinjol legal/ilegal yg sangat meresahkan rakyat kecil ini sebenarnya bukan sekadar masalah perusahaan keuangan nakal biasa tp hasil dari pertemuan antara desain sistem ekonomi global dng kerentanan domestik.,bagaimana jika saya berpendapat bahwa akar masalah dari fenomena pinjol legal ilegal yg sangat meresahkan rakyat kecil ini sebenarnya bukan_sekadar masalah perusahaan keuangan nakal biasa tapi hasil dari pertemuan antara desain sistem ekonomi global dng kerentanan domestik,1,Keluhan korban nyata,0.5994328774862412,0.4005671225137587,0.5994328774862412
,@ArvinHonami Kalo dari pandangan saya coba ya blokir judol dan pinjol baik ilegal maupun legal pasti perputaran di pasar begitu cepat kalo dari kedua lini ini dipelihara dan dibiarkan sulit untuk growth.,kalo dari pandangan saya coba ya blokir judol dan pinjol baik ilegal maupun legal pasti perputaran di pasar begitu cepat kalo dari kedua lini ini dipelihara dan dibiarkan sulit untuk growth,1,Keluhan korban nyata,0.554920006720548,0.4450799932794521,0.554920006720548
,Ambulans dan Damkar Sleman Kena Order Fiktif OJK DIY: Itu Ulah Pinjol Ilegal Lapor Polisi ~SN Klik untuk baca: https://t.co/shEYNxuB2g,ambulans dan damkar sleman kena order fiktif ojk diy itu ulah pinjol ilegal lapor polisi sn klik untuk baca,0,Promosi/bot Pinjol,0.5655131558577163,0.5655131558577163,0.4344868441422837
,@tempodotco Blokir itu situs2x judol aplikasi pinjol ilegal sama berantas scam dan kejahatan cyber macam penyebaran data secara ilegal dan semacamnya. Bukan hal remeh-temeh kaya gini. Katanya Negara menyertai dan melindungi rakyatnya. Pengalihan isu muluk buk ah.,blokir itu situs2x judol aplikasi pinjol ilegal sama berantas scam dan kejahatan cyber macam penyebaran data secara ilegal dan semacamnya bukan_hal remeh temeh kaya gini katanya negara menyertai dan melindungi rakyatnya pengalihan isu muluk buk ah,1,Keluhan korban nyata,0.7193775673931763,0.28062243260682374,0.7193775673931763
,@mrtweepsID Capek pake bgt polanya kyk replay molo Tapi ini bukan cuma soal sistem lambat tapi juga kucing ² an antara aturan vs modus yg makin diluar nurul OJK nutup pinjol ilegal tp mereka muncul lagi dgn wajah baru Endingnya bukan cuma soal sistem tp juga balik ke personal,capek pake banget polanya kyk replay molo tapi ini bukan_cuma soal sistem lambat tapi juga kucing ² an antara aturan vs modus yg makin diluar nurul ojk nutup pinjol ilegal tapi mereka muncul lagi dgn wajah baru endingnya bukan_cuma soal sistem tapi juga balik ke personal,0,Promosi/bot Pinjol,0.7869710372712742,0.7869710372712742,0.21302896272872585
,@edo_rizky21 Halo Kak konsumen yg dirugikan pinjol illegal dapat melaporkan ke Satgas Pemberantasan Aktivitas Keuangan Ilegal (Satgas PASTI) melalui email satgaspasti@ojk.go.id kontak OJK telepon 157. Terima kasih.,halo kak konsumen yg dirugikan pinjol illegal dapat melaporkan ke satgas pemberantasan aktivitas keuangan ilegal satgas pasti melalui email satgaspasti go id kontak ojk telepon 157 terima kasih,1,Keluhan korban nyata,0.5425284538880828,0.45747154611191726,0.5425284538880828
,Di Depan Sufmi Dasco BNI Janji Kembalikan Dana Jemaat Gereja Paroki Aek Nabara Rp28 Miliar Paling Cepat Besok Wakil Ketua DPR RI Sufmi Dasco Ahmad menerima audiensi Bendahara Credit Union (CU) Gereja Paroki Aek Nabara Suster Natalia Situmorang dengan Direktur Utama BNI https://t.co/wCyuBUTOVp,di depan sufmi dasco bni janji kembalikan dana jemaat gereja paroki aek nabara rp28 miliar paling cepat besok wakil ketua dpr ri sufmi dasco ahmad menerima audiensi bendahara credit union cu gereja paroki aek nabara suster natalia situmorang dengan direktur utama bni,1,Keluhan korban nyata,0.9172840556106141,0.08271594438938597,0.9172840556106141
,@axonranvier semuanya bisa diakalin kendaraan dipasang GPS ada jasa scanning buat cari dan cabut GPS ada yang pinjol dan gagal bayar ada juga jasa galbay kendaraan gaada STNK? ada jasanya juga dong apalagi ginian pasti pada cari celah ,semuanya bisa diakalin kendaraan dipasang gps ada jasa scanning buat cari dan cabut gps ada yang pinjol dan gagal bayar ada juga jasa galbay kendaraan gaada stnk ada jasanya juga dong apalagi ginian pasti pada cari celah,0,Promosi/bot Pinjol,0.6877571894644967,0.6877571894644967,0.3122428105355032
,Waspada hoaks dan pinjol ilegal! Bidhumas Polda Kaltim ajak warga melek siber. Kita harus Profesional Lawan Kriminalisme demi ruang digital aman. ️ #BersamaBerantasKejahatan https://t.co/GP0x1UIiGa,waspada hoaks dan pinjol ilegal bidhumas polda kaltim ajak warga melek siber kita harus profesional lawan kriminalisme demi ruang digital aman,1,Keluhan korban nyata,0.9367754529049558,0.0632245470950443,0.9367754529049558
,jangan mudah tergiur pinjaman cepat tanpa cek legalitas. pastikan platform terdaftar dan pahami semua syaratnya. dengan edukasi yang tepat kita bisa terhindar dari jeratan pinjol ilegal. Profesional Lawan Kriminalisme #BersamaBerantasKejahatan https://t.co/U8vkURfdrm,jangan mudah tergiur pinjaman cepat tanpa cek legalitas pastikan platform terdaftar dan pahami semua syaratnya dengan edukasi yang tepat kita bisa terhindar dari jeratan pinjol ilegal profesional lawan kriminalisme,1,Keluhan korban nyata,0.8995255657866617,0.10047443421333825,0.8995255657866617
,ngutang / pinjol / paylater malah pada seneng bahkan pamer. berencana gagal bayar pula. sinting. ‍️,ngutang pinjol paylater malah pada seneng bahkan pamer berencana gagal bayar pula sinting,0,Promosi/bot Pinjol,0.9364772643261586,0.9364772643261586,0.06352273567384144
,@_bbylvna Haloo kak Mostly bbrp pinjol ilegal mau kamu udah bayar juga biasanya akan ditagih lagi kak huhu makanya bbrp banyak yg blg gausah dibayar.. biasanya mereka nerror 2-3mingguan abis itu hening. KECUALI yg legal yah Jd kl mau fokus ke legal aja dulu kakk Aku kebetulan nemu ini https://t.co/NNjZ8zYrfE,haloo kak mostly bbrp pinjol ilegal mau kamu udah bayar juga biasanya akan ditagih lagi kak huhu makanya bbrp banyak yg blg gausah dibayar biasanya mereka nerror 2 3mingguan abis itu hening kecuali yg legal yah jadi kl mau fokus ke legal aja dulu kakk aku kebetulan nemu ini,0,Promosi/bot Pinjol,0.9828184557207478,0.9828184557207478,0.017181544279252132
,@viana_nezuko @mrtweepsID @Chosultan @huhuhahihihiks @mrcorleoneeeeee @Infernnnooo Pake pinjol ilegal bukan kak? Udah banyak bgt yg kayak gini... semangat ya kakk! Insya Allah nanti kita jadi debt free yaa lunas semua2nyaa!,pake pinjol ilegal bukan_kak udah banyak banget yg kayak gini semangat ya kakk insya allah nanti kita jadi debt free yaa lunas semua2nyaa,0,Promosi/bot Pinjol,0.963596413497782,0.963596413497782,0.03640358650221789
,Jangan Sengaja Gagal Bayar Pinjol Risiko Besar Mengintai https://t.co/GyunmhJ83l,jangan sengaja gagal bayar pinjol risiko besar mengintai,1,Keluhan korban nyata,0.5345670349616006,0.4654329650383993,0.5345670349616006
,Awalnya kaget liat judul Tapi setelah dibaca sampai selesai isinya justru relevan dengan kondisi yang sudah lama terjadi. Risiko saat pengguna pinjol gagal bayar bukan hal baru. Pola penagihan yang keras sudah diketahui publik bahkan oleh DPR kepolisian dan otoritas,awalnya kaget liat judul tapi setelah dibaca sampai selesai isinya justru relevan dengan kondisi yang sudah lama terjadi risiko saat pengguna pinjol gagal bayar bukan_hal baru pola penagihan yang keras sudah diketahui publik bahkan oleh dpr kepolisian dan otoritas,1,Keluhan korban nyata,0.6515257004734384,0.34847429952656167,0.6515257004734384
,Mau tau aplikasi pinjol yang lo pake legal atau ilegal? Chat OJK di WhatsApp: +62 811-5715-7157 → Chat apa aja yang balas bot → Pilih Menu Utama → Pilih Cek Legalitas → Ketik nama aplikasi-nya → Langsung dapet jawaban legal atau ilegal 1 menit. Gratis. Langsung dari,mau tau aplikasi pinjol yang lo pake legal atau ilegal chat ojk di whatsapp 62 811 5715 7157 chat apa aja yang balas bot pilih menu utama pilih cek legalitas ketik nama aplikasi nya langsung dapet jawaban legal atau ilegal 1 menit gratis langsung dari,0,Promosi/bot Pinjol,0.9763868909334743,0.9763868909334743,0.0236131090665257
,Darurat pinjol bukan cuma di Indonesia tapi juga Amerika Serikat. Bedanya di Amerika disebutnya BNPL atau Buy Now Pay Later dan sekarang udah masuk tahap krisis. Sekitar 47% pengguna BNPL telat bayar cicilan dalam setahun terakhir. Naik +6% dari 2025 dan +13% dibanding 2 https://t.co/UvRsh4yx1d,darurat pinjol bukan_cuma di indonesia tapi juga amerika serikat bedanya di amerika disebutnya bnpl atau buy now pay later dan sekarang udah masuk tahap krisis sekitar 47 pengguna bnpl telat bayar cicilan dalam setahun terakhir naik 6 dari 2025 dan 13 dibanding 2,0,Promosi/bot Pinjol,0.6293467079730611,0.6293467079730611,0.37065329202693886
,@empty__core dulu awal covid gali tutup lubang duit pinjol sampe deket dan kerjasama ama analis pinjol ilegal untuk cari nasabah galbay sharing profit bagi 3 gue - analis - nasabah pinjol ilegal yang ownernya orang china dan india. sebulan bisa terima 100jt-an. ,dulu awal covid gali tutup lubang duit pinjol sampe deket dan kerjasama ama analis pinjol ilegal untuk cari nasabah galbay sharing profit bagi 3 gue analis nasabah pinjol ilegal yang ownernya orang china dan india sebulan bisa terima 100jt an,0,Promosi/bot Pinjol,0.8642207409225807,0.8642207409225807,0.13577925907741925
,@mrtweepsID Lah intinya kembali lagi ke kartu kredit &amp; Pinjaman Bank itu lebih baik dulu pas awal² ada pinjol di Indonesia gak ada yg pda terjerat apalagi smpe bundir. Tapi semenjak pinjol makin menjamur di tahun 2019 ke atas apalagi jaman² covid makin banyak pula org² / nasabah yg pda,lah intinya kembali lagi ke kartu kredit amp pinjaman bank itu lebih baik dulu pas awal² ada pinjol di indonesia tidak_ada yg pda terjerat apalagi smpe bundir tapi semenjak pinjol makin menjamur di tahun 2019 ke atas apalagi jaman² covid makin banyak pula org² nasabah yg pda,0,Promosi/bot Pinjol,0.7259289520029877,0.7259289520029877,0.27407104799701226
,@mrtweepsID Jujur aku heran dgan org2 yg memandang org2 yg gagal bayar / tunda bayar pinjol2 yg gk ada FC lapangannya di anggap seperti aib yg sangat2 aib pdhal di luaran sana? banyak penipu dari arisan bodong hingga kerugian milyaran rupiah galbay nyicil kpr rumah galbay permanen,jujur aku heran dgan org2 yg memandang org2 yg gagal bayar tunda bayar pinjol2 yg tidak_ada fc lapangannya di anggap seperti aib yg sangat2 aib pdhal di luaran sana banyak penipu dari arisan bodong hingga kerugian milyaran rupiah galbay nyicil kpr rumah galbay permanen,0,Promosi/bot Pinjol,0.8666864550414655,0.8666864550414655,0.13331354495853454
,@LambeSahamjja Biasanya yg gini komunitas pemburu pinjol ilegal. Jadi mereka gak takut kena bi cek karena udah tahu emang gak akan kena. Biarin aja sih hitung-hitung bantuin polisi membasmi pinjol ilegal,biasanya yg gini komunitas pemburu pinjol ilegal jadi mereka tidak_takut kena bi cek karena udah tahu emang tidak_akan kena biarin aja sih hitung hitung bantuin polisi membasmi pinjol ilegal,0,Promosi/bot Pinjol,0.9701666083482304,0.9701666083482304,0.02983339165176958
,Ngomong-ngomong LEAK yang lagi rame ni aku kasih info kebocoran data yang sudah ada sejak 2023-2026 yang tercatat dalam berita. 3 tahun terakhir Indonesia jadi salah satu negara dengan kasus kebocoran data terparah di dunia. 2023 TAHUN KEKACAUAN ️ Dukcapil https://t.co/BUA8SfMK1k,ngomong ngomong leak yang lagi rame ni aku kasih info kebocoran data yang sudah ada sejak 2023 2026 yang tercatat dalam berita 3 tahun terakhir indonesia jadi salah satu negara dengan kasus kebocoran data terparah di dunia 2023 tahun kekacauan dukcapil,1,Keluhan korban nyata,0.5455066703500401,0.45449332964996,0.5455066703500401
,Meskipun pinjol berskala mikro dampaknya makro. Studi World Bank menunjukkan bahwa peminjam yang memulai dari pinjol digital memiliki tingkat gagal bayar 5-7 poin persentase lebih tinggi dibandingkan peminjam konvensional . Jika gagal bayar massal terjadi BPS akan mencatat,meskipun pinjol berskala mikro dampaknya makro studi world bank menunjukkan bahwa peminjam yang memulai dari pinjol digital memiliki tingkat gagal bayar 5 7 poin persentase lebih tinggi dibandingkan peminjam konvensional jika gagal bayar massal terjadi bps akan mencatat,1,Keluhan korban nyata,0.5991130483708207,0.40088695162917926,0.5991130483708207
,@TradingDiary2 Jir kaget liat bunga 19% Dah kayak pinjol ilegal aja,jir kaget liat bunga 19 dah kayak pinjol ilegal aja,0,Promosi/bot Pinjol,0.6857241282903513,0.6857241282903513,0.3142758717096487
,@indepenSumatera Judol pinjol ilegal noh musnahin,judol pinjol ilegal noh musnahin,1,Keluhan korban nyata,0.8372366973663101,0.16276330263368985,0.8372366973663101
,Minjar juga pernah bahas yg bisnis doi gagal bayar pinjol 2M sampe dapet gugatan dari PKPU,minjar juga pernah bahas yg bisnis doi gagal bayar pinjol 2m sampe dapet gugatan dari pkpu,0,Promosi/bot Pinjol,0.9453118014317166,0.9453118014317166,0.05468819856828334
,@bgkiting Nggak ada yg nyantumin nomormu itu penagihan sudah keluar dari kontak darurat biasanya pinjol ilegal,tidak_ada yg nyantumin nomormu itu penagihan sudah keluar dari kontak darurat biasanya pinjol ilegal,0,Promosi/bot Pinjol,0.9376183622926231,0.9376183622926231,0.062381637707376966
,Hati-hati ya pinjol ilegal itu bukan solusi malah bikin masalah baru! Yuk lebih bijak pilih layanan keuangan biar hidup tetap tenang tanpa drama #Indosakupindar #sipalingfintech #fintech #layanankeuangan #AFPI #realityshow #Pindar #tranding #POV #edukasifinansial https://t.co/RR2nc2tptl,hati hati ya pinjol ilegal itu bukan_solusi malah bikin masalah baru yuk lebih bijak pilih layanan keuangan biar hidup tetap tenang tanpa drama,1,Keluhan korban nyata,0.7375299982183615,0.26247000178163843,0.7375299982183615
,OJK Blokir Ratusan Situs Pinjol Ilegal per Maret 2026 karena Berpotensi Rugikan Masyarakat ~TR Klik untuk baca: https://t.co/WEU3D58TBg,ojk blokir ratusan situs pinjol ilegal per maret 2026 karena berpotensi rugikan masyarakat tr klik untuk baca,1,Keluhan korban nyata,0.9180810942926451,0.08191890570735494,0.9180810942926451
